size,run,suite,method,time_s,time_ms
268435456,4,compact,compact_cpu_with_scan,819.745,819745.0
268435456,4,compact,compact_work_efficient_pow2,37.7899,37789.9
268435456,4,compact,compact_work_efficient_non_pow2,37.3105,37310.5
268435456,5,scan,scan_cpu_pow2,143.426,143426.0
268435456,5,scan,scan_cpu_non_pow2,153.884,153884.0
268435456,5,scan,scan_naive_pow2,228.478,228478.0
268435456,5,scan,scan_naive_non_pow2,227.438,227438.0
268435456,5,scan,scan_work_efficient_pow2,17.1444,17144.4
268435456,5,scan,scan_work_efficient_non_pow2,16.9697,16969.7
268435456,5,scan,scan_thrust_pow2,8.54426,8544.26
268435456,5,scan,scan_thrust_non_pow2,8.5975,8597.5
268435456,5,compact,compact_cpu_without_scan_pow2,453.483,453483.0
268435456,5,compact,compact_cpu_without_scan_non_pow2,446.99,446990.0
268435456,5,compact,compact_cpu_with_scan,801.387,801387.0
268435456,5,compact,compact_work_efficient_pow2,39.5788,39578.8
268435456,5,compact,compact_work_efficient_non_pow2,37.0872,37087.200000000004
268435456,6,scan,scan_cpu_pow2,136.296,136296.0
268435456,6,scan,scan_cpu_non_pow2,133.544,133544.0
268435456,6,scan,scan_naive_pow2,228.354,228354.0
268435456,6,scan,scan_naive_non_pow2,227.714,227714.0
268435456,6,scan,scan_work_efficient_pow2,17.319,17319.0
268435456,6,scan,scan_work_efficient_non_pow2,17.1448,17144.8
268435456,6,scan,scan_thrust_pow2,8.91802,8918.02
268435456,6,scan,scan_thrust_non_pow2,8.66714,8667.14
268435456,6,compact,compact_cpu_without_scan_pow2,447.684,447684.0
268435456,6,compact,compact_cpu_without_scan_non_pow2,454.203,454203.0
268435456,6,compact,compact_cpu_with_scan,804.796,804796.0
268435456,6,compact,compact_work_efficient_pow2,39.0621,39062.1
268435456,6,compact,compact_work_efficient_non_pow2,37.0831,37083.1
268435456,7,scan,scan_cpu_pow2,139.047,139047.0
268435456,7,scan,scan_cpu_non_pow2,134.467,134467.0
268435456,7,scan,scan_naive_pow2,228.831,228831.0
268435456,7,scan,scan_naive_non_pow2,227.896,227896.0
268435456,7,scan,scan_work_efficient_pow2,17.4343,17434.3
268435456,7,scan,scan_work_efficient_non_pow2,17.1387,17138.7
268435456,7,scan,scan_thrust_pow2,8.64563,8645.630000000001
268435456,7,scan,scan_thrust_non_pow2,8.76954,8769.539999999999
268435456,7,compact,compact_cpu_without_scan_pow2,464.444,464444.0
268435456,7,compact,compact_cpu_without_scan_non_pow2,453.871,453871.0
268435456,7,compact,compact_cpu_with_scan,815.938,815938.0
268435456,7,compact,compact_work_efficient_pow2,39.8693,39869.3
268435456,7,compact,compact_work_efficient_non_pow2,36.8323,36832.299999999996
268435456,8,scan,scan_cpu_pow2,128.088,128088.0
268435456,8,scan,scan_cpu_non_pow2,133.992,133992.0
268435456,8,scan,scan_naive_pow2,228.497,228497.0
268435456,8,scan,scan_naive_non_pow2,227.595,227595.0
268435456,8,scan,scan_work_efficient_pow2,17.2821,17282.1
268435456,8,scan,scan_work_efficient_non_pow2,16.6349,16634.899999999998
268435456,8,scan,scan_thrust_pow2,8.35482,8354.82
268435456,8,scan,scan_thrust_non_pow2,8.6057,8605.7
268435456,8,compact,compact_cpu_without_scan_pow2,449.984,449984.0
268435456,8,compact,compact_cpu_without_scan_non_pow2,456.349,456349.0
268435456,8,compact,compact_cpu_with_scan,831.611,831611.0
268435456,8,compact,compact_work_efficient_pow2,38.8659,38865.9
268435456,8,compact,compact_work_efficient_non_pow2,36.6664,36666.4
268435456,9,scan,scan_cpu_pow2,137.352,137352.0
268435456,9,scan,scan_cpu_non_pow2,133.549,133549.0
268435456,9,scan,scan_naive_pow2,228.095,228095.0
268435456,9,scan,scan_naive_non_pow2,227.808,227808.0
268435456,9,scan,scan_work_efficient_pow2,17.6704,17670.4
268435456,9,scan,scan_work_efficient_non_pow2,17.0086,17008.600000000002
268435456,9,scan,scan_thrust_pow2,8.76442,8764.42
268435456,9,scan,scan_thrust_non_pow2,9.07674,9076.74
268435456,9,compact,compact_cpu_without_scan_pow2,448.816,448816.0
268435456,9,compact,compact_cpu_without_scan_non_pow2,458.047,458047.0
268435456,9,compact,compact_cpu_with_scan,834.451,834451.0
268435456,9,compact,compact_work_efficient_pow2,39.5145,39514.5
268435456,9,compact,compact_work_efficient_non_pow2,36.1943,36194.299999999996
268435456,10,scan,scan_cpu_pow2,147.094,147094.0
268435456,10,scan,scan_cpu_non_pow2,134.541,134541.0
268435456,10,scan,scan_naive_pow2,228.095,228095.0
268435456,10,scan,scan_naive_non_pow2,227.397,227397.0
268435456,10,scan,scan_work_efficient_pow2,17.2193,17219.3
268435456,10,scan,scan_work_efficient_non_pow2,17.1213,17121.300000000003
268435456,10,scan,scan_thrust_pow2,8.28723,8287.23
268435456,10,scan,scan_thrust_non_pow2,8.47053,8470.53
268435456,10,compact,compact_cpu_without_scan_pow2,452.239,452239.0
268435456,10,compact,compact_cpu_without_scan_non_pow2,452.946,452946.0
268435456,10,compact,compact_cpu_with_scan,821.22,821220.0
268435456,10,compact,compact_work_efficient_pow2,36.6826,36682.6
268435456,10,compact,compact_work_efficient_non_pow2,36.8712,36871.200000000004
